14093050	8
1442223	8
7733682	17
1442229	9
8388681	5
7733688	15
7733689	12
7733690	20
7733691	22
14221759	12
13218303	11
8716738	10
14221763	6
5736691	16
7405644	5
28508620	18
26935757	19
6881751	8
15860191	8
17695206	22
13237507	11
917994	6
25362924	19
1180141	18
8192494	11
8192496	12
4194806	26
6947319	5
20447736	18
6947322	6
13397684	13
6750719	16
6750720	5
10824448	9
19464706	12
14352908	9
262669	7
23659022	8
6750735	8
262673	8
262674	7
4325908	13
262677	10
24707606	8
3867159	20
3867160	24
3867161	19
19268122	12
19268123	17
3867164	15
19268125	12
14352926	4
14352928	16
7733796	12
14352933	11
262695	12
16122413	16
262703	14
262704	19
14352948	10
14166793	17
19464764	13
19464765	14
2163265	13
17847734	17
14156358	18
6976644	9
14156361	6
1507920	11
26203576	16
19858007	16
27460184	10
19858009	15
24183389	17
3736159	15
14156388	7
7012966	21
22566332	12
3736171	24
29033068	25
13501038	6
29033071	15
14385257	11
17433210	16
13501056	2
3736193	16
2687618	10
3736197	8
23582145	20
22217352	3
13501065	6
20447882	17
23265932	20
14308802	8
3736207	15
23462544	24
13501073	14
1966738	20
14308803	3
3736214	4
15401623	9
20447898	26
19399323	20
3736223	11
14090912	11
29033121	21
3736226	4
3867301	30
20382378	11
3408557	10
15401649	11
22086324	25
10420919	13
10420920	9
10420921	16
18416315	15
18416316	13
6247882	10
21168830	15
18416319	15
24314560	6
24314561	7
24314562	5
24314563	14
24314564	11
24314565	18
24314566	11
10420935	8
1966792	14
24314569	5
4326090	12
14090955	17
14222031	4
14222032	7
14222033	4
14222034	8
2491091	3
2425557	13
10420950	16
10420951	14
24052441	13
14222042	8
10420963	11
14222052	7
19268326	37
24576748	8
5505775	12
28705520	20
11862769	12
5505778	4
27460339	19
24314612	22
20644601	7
20644602	6
2097916	8
20644605	18
20644606	35
5571329	4
5571330	20
5571331	9
15074054	10
5571335	11
5571336	6
5571337	7
5571338	5
17171211	22
14091021	9
17171215	19
29950736	13
29950738	19
17171221	15
17171222	15
29950743	22
5702424	16
5505817	16
13632283	3
14091037	8
5505822	18
9044767	6
14091041	3
14091042	13
14091044	6
14091045	12
13632295	16
14091050	14
14091051	12
27984686	16
14091055	3
14091057	12
14091059	14
13632308	4
14091061	15
918331	7
918333	4
459590	9
459593	19
22031159	28
14091088	18
14091089	9
459602	10
14091091	11
590676	4
27132757	32
14091094	7
14091095	11
14091096	8
14091097	9
14091098	7
14091099	9
14091100	26
14091101	6
5309278	10
14091103	4
23266144	16
14091105	8
14091106	11
14091107	13
14091108	15
14091109	6
14091110	7
14091111	10
14091112	22
14091113	6
5899114	11
14091115	12
7144300	10
7144301	11
14091118	15
14091119	8
14091120	9
14091121	14
14091122	16
7209107	13
14222196	5
14222197	9
7799670	8
4326263	6
14091128	7
7209108	13
7144314	17
5494251	19
7799684	19
7799685	19
14091142	9
7537547	10
19071891	12
7734164	10
7734165	5
7603094	15
6226840	13
12462916	11
918429	12
7603105	9
918434	13
918440	9
918441	9
30540726	24
30540728	14
30540729	15
30540731	11
18426699	16
1967047	18
5714872	8
21496791	13
30409688	22
4326361	12
4195293	10
2098142	8
14222306	11
21955559	17
21955560	4
2687978	17
21955564	21
1967087	21
21300211	17
23790582	14
21300215	12
1967099	4
18416638	17
394239	8
18416642	8
9503748	9
6751237	5
394246	3
394247	20
9045000	30
18416649	6
9045002	9
9045003	12
7865359	20
7865360	20
15402006	16
4260888	8
23790618	36
4916254	15
19268641	5
4785188	6
30082086	16
13501481	9
3212330	18
22173191	11
13501484	8
27919405	23
13560600	21
3605553	3
8586292	15
8586295	23
8586297	11
4981823	8
4981824	9
14091331	6
5603510	13
14091337	7
13336759	5
2491478	2
2491480	7
29099098	15
13370459	8
2491489	12
2491490	7
5702758	11
29099111	13
5702763	8
8520814	21
6292591	14
8520817	12
13239410	20
5702771	12
1705076	18
14156918	12
2491517	7
13239422	5
29361284	13
18351237	9
29295752	28
2491537	20
2491538	9
13597702	13
5756443	12
5112996	5
5112998	13
15402151	11
19006632	14
15402153	15
5899443	9
2491576	8
1377465	8
14091453	8
15162944	19
2491584	20
2491585	9
1377480	13
8193227	3
11620576	24
13173978	6
6881487	17
13336786	4
10224879	23
11470067	12
11470069	12
11470070	32
11470071	22
8455420	9
3933438	16
20186372	11
8848645	10
12518662	8
5899528	9
4588811	12
5899536	4
17040660	14
918807	9
918808	15
15641476	14
918810	15
918811	17
918812	12
918813	9
21497124	10
5309733	9
1836331	21
22795826	14
6685998	19
3212331	13
6948147	15
6948148	6
14091577	9
14091580	5
4523330	4
24315203	17
9504073	9
13436238	4
14145080	10
13436248	8
9504089	6
9972623	34
11011425	14
11011426	13
18482531	17
13501796	8
11011429	9
9504102	22
11339112	11
11011433	17
11011441	18
11011442	20
11011443	11
29099380	16
11011445	25
11011446	10
19268984	9
13567355	8
19268989	8
24380798	13
24914837	6
13567363	6
15402372	10
24914838	14
13567371	20
6948236	13
13567374	6
7734671	5
24325016	14
4392338	19
1705365	10
7407004	7
7407007	9
23201186	27
295153	14
15826530	15
9470194	18
27592111	16
7734707	9
7734708	18
7734710	11
13567417	13
13239740	6
13567421	6
4588992	9
24914848	11
4916674	9
13239747	6
13239749	13
13567430	14
24914849	14
5244362	8
7996876	25
13239759	18
5113296	25
5113297	9
13239762	10
17410979	8
13239764	11
15074779	16
21561594	9
13237640	10
28181989	30
23660006	10
132588	6
3147246	18
25866380	8
25167347	14
15402487	4
7996921	11
25167359	10
3540484	10
8521221	12
19334664	7
4457995	7
4457996	8
14157325	6
14157327	4
13260376	12
6293011	12
14157332	10
1181205	10
23791127	19
12453400	5
12781083	16
12781085	9
2851078	6
30017062	13
4720172	7
21703602	7
3175241	20
6948411	16
6948412	6
29754941	3
6948414	6
13370944	3
23201346	15
14157382	19
5899849	16
13370954	17
21497420	15
8128080	15
788067	3
17061478	15
10758597	17
24041063	15
27461232	22
27461233	15
14305933	12
20645498	23
20645499	19
13371007	15
11142785	9
11142786	10
1443459	14
13371012	3
1443461	20
13371014	3
5834375	20
13436552	5
1443465	17
3146007	16
13436556	4
13436557	8
13436565	8
13436568	3
4286015	10
13371034	4
8849052	27
7221155	13
2426531	19
27068068	16
27068071	9
13479308	9
23725744	23
20645556	15
20580025	14
20645562	20
20645563	27
2098877	22
6358718	6
5048002	13
6489795	5
8849095	15
8849098	22
2361036	12
7997135	12
7997144	4
5834462	6
5834465	11
8849126	14
30017255	12
21563115	20
788204	9
8849133	12
2950896	16
5863792	9
19400440	37
19400441	9
19400442	12
2623229	7
19400446	14
14092032	11
14092033	9
6162178	8
5731899	13
2623238	8
2623240	18
6096650	3
22284043	22
5900046	11
23332629	22
27264790	18
23332631	14
1771288	11
3671845	18
5900070	19
3671848	8
4327209	7
4327210	7
4327211	15
4327212	15
22019066	23
2130227	9
14359333	2
10422070	33
5900094	10
4982592	6
13260427	5
29689669	11
2623302	6
22939466	4
2623307	17
2623308	18
2623309	13
15927118	10
13260429	10
22939472	6
30803794	18
5769045	4
21807388	30
10815320	13
15927129	15
22939483	11
5703516	10
22939486	10
23594847	19
23594848	16
12846945	24
10815330	10
27723619	8
14223207	6
22939499	11
22939500	10
22939501	3
22939502	5
2426741	7
12846967	9
10618745	11
12060539	24
10618748	24
12060541	8
2426750	10
8259455	11
8659272	15
7122961	14
10618757	14
10618758	16
23594892	19
5375893	4
2819990	7
2819991	9
3659418	18
14092198	7
14092211	22
12584884	15
13609973	6
29165506	15
6621123	3
6621129	10
27264971	25
5441485	19
5441486	10
5603661	12
27068373	28
6621142	5
4261848	4
23332825	12
19662811	23
19662813	10
3306191	8
5965791	5
14223328	7
5965793	16
23594979	21
19662820	9
5441511	17
5441512	16
8520018	15
5441520	11
6227956	9
5441525	6
28379128	19
5375997	21
4196361	18
4786186	13
15401304	12
5741055	11
3332380	17
15468568	12
15468570	13
14223387	4
14223388	10
67620	14
22218790	16
1070769	13
22218792	13
22218794	2
10618923	13
22218796	13
13402461	10
12812119	15
8390708	11
6096949	8
13675529	3
7718724	9
7538745	12
7538748	11
7538749	16
5996896	14
748911	6
14682183	8
13675532	9
19007563	7
30017615	9
19007569	6
1443922	9
13568089	19
13568090	9
3541084	3
13568098	7
14282964	4
7864678	4
13568103	7
13568104	6
5732869	8
14112748	6
7342190	6
4458611	8
4458613	3
7342198	7
27658360	16
7342201	13
6948987	18
7211132	15
14157950	8
4458626	21
1959742	14
4458631	11
27396232	18
5048457	12
13577239	20
5048461	7
14157974	11
3016858	5
22118767	10
5245084	14
3672224	8
3672225	15
6686888	9
7342251	3
10422445	10
10422446	10
10422447	3
10422448	4
10422449	7
10422450	8
10422451	9
7342260	14
7342262	9
7342265	3
17565882	13
17565883	11
3147964	13
4620661	14
20056257	10
27855043	10
17565895	9
17565896	13
13633738	7
13633740	4
27855054	14
1706191	12
13633744	4
8063185	11
8063187	10
11602132	12
13633752	9
5245145	11
27461850	13
13633759	11
5959828	12
27265252	16
11602153	14
13633772	7
22743278	21
5407101	14
1247474	5
1247475	10
9527824	11
29624571	23
6359295	13
24709376	24
14322250	8
13568266	11
13031127	2
13306126	4
2885903	5
22284560	18
3113347	25
2099480	14
5935825	7
2099484	12
30148899	10
14158118	7
14158119	13
30148908	17
12783758	16
12768989	9
27658545	14
13568307	3
13568308	10
20842806	13
30148921	13
13568314	11
18942268	13
14158141	6
13568319	9
14158145	8
11143501	12
10344164	15
4364600	8
2627521	7
14223718	4
28126268	16
14223724	6
6949230	15
5861631	19
14158195	8
14158196	5
19401079	10
19401081	8
21327309	19
4065659	13
4065661	10
6949246	6
4065664	10
20414870	14
15403398	12
5854956	12
23726476	13
14341895	13
5844035	9
24856234	21
23398812	14
13396977	12
27986340	8
19859878	12
13436258	10
29559214	4
3738033	9
5844041	17
3738042	14
5734815	9
3424049	21
27658688	3
2558402	4
5844043	8
14158280	13
14158283	9
11471308	8
2099661	20
2099662	16
3738063	13
7539152	14
2099665	8
2099666	7
11471320	11
11471321	12
5844047	5
11864541	17
5114335	5
18483680	8
18876897	8
11864547	22
1575399	22
27986408	24
13437421	6
13240814	15
13240816	9
13437428	8
14158330	10
10835712	16
7211522	6
264707	11
3738116	22
13240837	8
27527686	25
13240839	6
3738120	5
3148297	12
1509898	15
15469067	20
12716557	22
1772046	22
1509904	8
3738132	7
25365013	18
3738134	6
1509911	10
1509913	14
1772059	5
1509917	8
1509919	14
3738145	10
1706530	8
7342630	14
15141418	14
15141419	16
29428270	23
23320328	15
13255135	8
21724487	12
22743619	10
854604	8
29100621	14
3659533	11
854612	10
28641878	8
854617	6
15403610	16
5519024	4
3550309	9
18558054	19
2951782	10
854633	3
8685484	9
18221676	18
14372454	13
22940271	16
854641	8
15469173	20
8391289	6
7504319	13
2763882	13
612117	22
13242044	13
4524680	5
23726730	11
23320343	7
13402562	9
4524687	7
13175440	8
3738263	18
8356292	13
19748634	13
2951838	10
28641952	22
2755235	12
3738276	14
8356294	10
4524711	10
28923676	12
2755244	7
789166	7
10095285	18
3214012	31
8356298	4
3214014	24
3214015	5
3214016	9
3214017	10
3214019	13
3214020	9
3214021	10
3214022	4
3214023	8
3214024	8
7766476	13
17542263	19
11913050	17
15403726	12
3214031	12
3214032	17
3214034	16
3214035	18
3214037	16
3214039	15
3214040	9
3214041	7
3214042	21
6228700	8
3214045	13
8850142	15
3214047	22
14112550	6
8924284	7
6163183	13
1772273	12
5507828	6
3738357	10
1772278	7
22285047	19
19925752	10
3738361	10
19925754	12
18689151	15
19925756	15
19925757	19
19925758	7
1444608	6
1444609	35
1444610	16
29502593	17
5311248	12
2689809	11
2689811	12
18418455	14
15207194	15
9833243	9
10488608	12
12325500	8
10488610	9
10488612	18
10488613	7
12389158	7
12389161	12
15207210	27
8653611	6
15207212	21
10488621	9
24120110	22
15207218	5
8850227	14
26020660	6
8850229	13
8850230	13
8850232	22
26020666	15
14617403	4
14617405	19
14617407	7
8850240	27
8850241	11
14617413	10
11209544	6
11209548	8
11209552	6
4197205	17
20939236	17
28838746	10
14289757	16
9008940	22
14112571	4
23354645	19
2195942	6
17369967	15
14879603	7
7539572	15
7539573	6
4328311	6
27659130	10
17369979	23
17369982	20
14355334	6
6818698	12
28576651	12
16875516	18
9833360	10
24120209	13
6294420	10
5614746	9
13241247	10
13568929	12
13241255	3
5799993	9
8260523	8
5049260	7
5049263	12
5049264	10
18942899	12
13568951	17
13568953	13
20843450	11
20843451	31
13634492	8
20843453	12
20843454	20
13437888	11
13437891	23
14289860	11
20843461	17
22809543	14
13634509	4
13437905	14
13634516	5
13634521	8
13634523	7
10619878	5
2624487	7
14093288	6
14224361	11
27855850	19
14224365	5
14224367	5
14224368	10
13634547	8
8391669	14
2624503	13
10619896	12
10619897	6
10619898	17
10619899	21
13634557	5
2624510	13
7146496	11
13372417	38
13372420	6
6425605	17
13372422	13
21498889	9
21498891	24
10030093	11
7146512	14
7146514	17
10030101	10
7146518	10
12586010	17
19344559	13
12586013	9
5835807	21
13634592	15
12586019	25
12586020	5
6097958	15
24054824	20
6097962	12
7998507	11
7998508	6
7998509	16
13634609	9
22154291	19
2886709	13
2886710	6
7146558	15
12586048	14
5246017	9
5246018	12
461892	8
14112588	7
461895	10
1510472	15
1510473	16
4328522	6
7146571	16
10030159	5
23399505	6
15338580	15
461913	9
1510490	15
461915	16
5508188	6
3869791	26
1641569	4
461923	11
5265254	6
5246056	11
14093417	22
4328554	7
5246059	10
5246060	9
11734125	20
461934	14
27855991	11
27855992	11
262676	2
11734139	14
13251055	14
11734150	12
6229133	18
4197519	17
3869847	10
3869848	18
1704474	10
11734176	13
16583841	8
262684	15
7146672	13
3869873	15
13438130	12
24972475	20
24160954	5
14189088	17
3869893	21
3869894	9
462035	7
2196004	12
462042	8
15469789	16
754213	11
20188388	9
6294759	10
2886890	12
754215	17
199921	11
25693430	21
4721911	13
4721912	6
4721913	4
4721915	18
11341053	12
17173760	11
18798464	8
29691145	17
17173775	22
17173776	22
5614809	6
17173784	15
25103645	18
7343390	26
7343391	14
7343392	16
2559268	3
3869991	9
12061993	16
17173803	16
16649517	15
16649518	9
16649519	11
12062002	7
2428211	10
30149942	16
23989559	13
11341113	10
11341114	19
11341115	10
11341116	13
17173824	16
13322811	13
23727426	8
3870019	4
13241670	8
11341127	13
15404360	13
6884683	11
10227020	6
15666511	23
15666512	12
14224722	8
15666516	15
9131918	9
11786127	16
26545500	12
22446650	17
15404384	3
15404387	5
15404389	5
11786129	8
29625704	14
1507900	12
7540077	14
22809967	20
22809968	13
12455281	4
12455282	8
12455283	8
26676599	31
23989624	23
5377401	7
23989627	27
26545533	23
26545534	13
5377407	7
9131926	10
5613196	23
20524271	20
14093725	3
15404447	10
14093728	9
13241761	12
13241762	8
1314211	15
13241764	3
5246380	5
8588717	9
8129967	23
8129972	16
8129973	11
8129974	16
8588733	11
2559425	21
8129989	21
2821583	5
8130001	15
2821589	21
15338969	18
22613467	17
5614842	9
6163935	4
13569504	7
3870177	24
13569506	12
13569508	9
12848614	8
13569511	15
527848	12
13569514	8
527851	18
527852	7
13569521	7
13569522	14
13569523	9
5999152	12
13438457	7
13438458	10
12717564	13
5887914	4
462334	20
462335	18
3310166	21
6295046	10
26742287	4
14159376	7
11076184	13
3870226	12
26742292	23
26742293	20
13635094	12
17891929	8
5508634	5
754266	14
26684677	11
13635105	2
9132879	4
17042983	21
29756969	21
5770797	6
6622766	11
11996719	11
4722227	14
27004472	14
11996734	15
6950466	12
13372997	9
13372999	4
6950472	7
4460115	9
13373015	7
4460121	3
15142492	9
15142494	12
5800549	7
15142496	8
8620050	25
9131963	10
25824868	14
7802469	16
7802470	14
18842215	11
3323705	13
13601527	15
5574263	5
21414642	13
3870330	5
5986239	8
24996779	9
4460157	16
1904256	7
2756226	23
5836421	8
5836422	10
16078785	21
9044588	12
6164107	16
4478914	5
22154894	11
22023824	14
855698	11
3736174	3
6622870	13
14636543	11
6622872	13
28705391	10
5377692	6
885361	4
11407017	12
13322823	6
26873517	12
26873518	7
13242034	10
6622903	4
23596728	12
4984506	6
2690747	15
69308	4
396989	5
14225087	11
2690753	8
1052354	6
9131979	11
4001478	13
4001479	14
4001480	10
18394402	17
4001487	12
18394403	9
4001492	8
3870423	10
5811492	3
2363100	24
3736186	14
9131985	12
4001514	6
4001515	12
4001518	6
11144946	20
14112723	10
3870454	7
11144952	6
4001530	7
3870460	5
13236220	4
5603968	13
14314686	9
14560556	7
21040908	18
3870478	18
2690835	6
26545949	17
20436995	16
16887088	18
14290731	8
19967282	12
1838894	12
23924529	12
5374601	17
15535929	24
23924539	14
19967285	13
11196384	11
15535938	18
22613828	23
4525893	6
11196385	16
15535944	3
3870537	19
3870538	19
3870539	11
3870540	10
3870541	13
3870542	16
3870543	18
14356307	9
4001620	17
24448854	13
15871289	20
14356312	12
1621550	13
2756450	29
27135845	15
2756454	10
4984679	6
2756456	14
2756457	19
14159727	6
22024048	18
28825576	8
13490153	11
15117631	9
14159740	16
7409542	14
23833921	13
855945	19
4591499	7
3936146	10
15011731	12
13236221	11
11436697	18
7344025	6
9441185	5
9441186	5
1183657	6
7344043	10
24448944	14
28118962	8
28118965	10
13322832	8
4915871	11
21565373	19
4881850	9
27991985	18
4329410	7
3936204	10
9244621	5
15117645	10
29502798	27
9244631	7
6557659	3
5836765	9
21237730	16
6398522	15
19140580	5
13533862	8
10948584	6
17436651	12
13675858	15
17436656	20
5735080	7
16715762	5
16584691	8
19140596	10
13189958	20
22482934	13
29102075	15
4770557	12
3616086	8
14239182	8
1092951	3
21958675	18
7854087	12
16977964	15
16977965	8
16977966	8
14290992	4
266289	18
13283795	9
14290997	5
22796297	3
1052730	7
6623291	11
6623292	18
25890880	13
27988043	6
25694285	13
25694286	16
5509201	13
5509202	9
5509203	8
5050453	13
23793756	11
23793757	11
23793758	16
23793759	13
23793760	10
23793762	14
23793764	7
2560101	7
18026598	15
18026599	12
1183848	3
18026601	16
23793770	12
1314925	18
13373553	9
5116024	3
3018873	19
13373562	42
8127167	11
13373564	37
14159997	10
14160001	11
594050	5
14160003	12
594053	4
25301128	8
7777716	8
10420930	7
25301134	13
15405200	11
25301137	12
10420931	3
27922583	8
12783768	11
8523939	21
15405220	17
15405223	13
725161	13
4329642	20
4329643	7
13565071	7
8523950	8
8523952	25
8523955	9
10420937	4
725176	5
2363578	17
14080031	3
8523964	5
11775349	9
6951106	12
10752195	19
1839301	16
8065222	15
21696713	12
2429135	5
725202	11
14225625	6
14225626	16
331995	10
725212	21
10883293	14
14080037	15
24121570	12
725219	7
6412326	16
24121575	15
12587241	41
25039087	8
25039088	10
15929589	17
8553172	14
2101498	15
7475451	29
10752254	16
6521557	6
10686723	6
2101508	3
10686726	20
4992385	11
7475464	24
14145580	4
10752266	26
2491095	4
21696781	9
30871822	12
14080045	3
21696789	15
14222041	4
14145583	9
21696796	7
3321221	9
4247529	9
14278674	12
3019043	11
18682151	23
8553181	11
18682161	8
3961242	12
7344436	8
18682165	16
18682166	16
7344442	4
22424970	19
5247301	16
18682182	9
8553185	12
18682184	18
11382156	7
18682187	19
5735138	8
15012175	8
3477843	14
18682196	8
28643670	18
14291292	18
14211130	8
14291294	12
28643680	13
21696876	30
3738360	6
23597424	29
3477876	22
4985205	9
4985206	10
4329848	8
23768470	10
22286731	24
9376140	7
2054210	17
9376142	21
1380754	14
12587413	9
21959062	19
12587418	9
9376158	9
16454047	18
9834912	22
9376161	16
25189979	13
9834917	15
5505777	8
8924572	20
29233580	22
20189615	6
20189616	11
4915955	6
25891259	8
9842080	19
10883524	13
5968332	8
8695202	7
5968334	3
20109389	13
14291408	8
14291409	11
14291412	5
13504983	11
5116377	12
197370	14
5385637	10
13512707	11
725477	6
17961447	9
9376232	8
9376236	10
9376237	5
9376240	16
27595249	14
14160370	8
27595254	22
14094841	7
12587514	15
14094843	25
6820348	11
791040	7
13373958	18
17633800	11
266762	13
17633803	12
29889036	18
29889037	12
29889038	13
29889039	22
14160400	6
14160403	13
8000020	11
8000022	18
17371674	13
26874399	13
17371680	14
2036258	28
594467	13
594468	10
22876709	10
22876710	15
5385649	6
17371688	11
17371690	12
17371691	14
17371692	13
22876718	5
594479	5
13177394	10
4657718	5
29102649	12
29954624	9
8327746	16
13177412	5
29364809	9
9835082	14
9835083	15
9835084	17
9835085	14
15405646	11
23342520	14
4185731	10
15405654	11
25629272	28
9835097	3
2101851	9
3281500	18
2101853	10
2101857	11
8720995	11
8720997	6
10228326	5
21392853	11
12325485	19
12325488	24
1053299	7
27595382	18
21715049	26
17633916	16
9044757	9
17633920	12
17633921	11
15456364	9
13632279	11
9835150	16
5509775	11
14091032	7
6099602	12
5509782	8
12185899	18
2560666	11
15456367	14
397980	5
25891487	6
2691764	11
2757301	15
13632287	11
21715061	23
2691777	11
2622242	2
5116624	8
24908497	23
5116629	13
5247705	14
9376479	14
14357217	9
14357231	8
20432663	11
29627123	7
4806782	8
10687223	10
26546940	17
5247749	23
8983303	4
8983304	13
8983305	13
8983308	4
5247757	6
15274767	7
23335699	13
27067182	17
5265540	4
14095131	7
15274780	16
19159173	11
15274784	4
4985633	14
24908580	34
23335720	4
24139911	21
1905458	23
15536948	15
15536949	18
15536950	17
8983354	9
15536955	13
7344961	7
6361922	8
14385974	12
6755146	11
5313355	4
7672654	15
7017298	11
14265829	18
27399017	11
1708910	17
2823028	9
15274872	13
13322864	11
12194684	19
14095236	18
5510021	8
7476102	11
24728431	19
8393610	13
14095243	8
14095247	6
8924654	7
5510049	13
4330402	11
29496229	5
24187814	17
24187815	14
20452264	22
19272621	19
6820782	15
1708979	11
1708980	9
12784566	17
12784567	20
12784569	12
13506176	15
6099899	5
6099900	7
6099902	5
16454591	4
6099904	11
6099905	10
13571013	12
16323527	11
29496269	20
5604173	3
2954192	2
13505495	9
14160859	4
14160862	14
13505504	7
13505512	15
13505515	6
13505516	8
13505518	17
6296559	13
6296560	22
3823784	8
14091092	16
3190271	10
14091093	19
13315584	9
5051396	12
13505541	7
15012870	14
3190273	15
15012874	21
19534860	12
8983565	10
13505550	8
8983568	17
13505553	7
15012886	19
13505560	14
15012889	20
15012890	5
15012893	5
13505566	9
15012895	18
13505568	6
13505571	8
13505572	5
13250054	6
13250055	4
27726892	30
13505587	7
2561076	7
14091102	8
2043401	16
3544122	10
4920384	6
14091104	8
7607366	12
5899105	16
7607368	6
7607369	16
13643277	15
25957457	16
11211860	14
21894230	17
21894231	24
2487950	8
8465936	7
27923557	9
17896552	15
17896553	6
17896554	11
17896555	17
15144044	11
17896557	18
6624366	13
17896559	16
17896560	9
17896561	17
17896562	12
17896563	12
17896564	16
17896565	11
17896566	15
14080191	11
6952060	23
14091114	9
19815	14
5899116	7
29277377	11
2633239	7
14091117	10
14080195	25
2851694	7
15478298	20
7046000	13
4986018	13
23490024	10
9376936	15
8983721	16
14357675	5
8983724	17
14357677	14
14357678	7
70831	5
14357681	3
14091123	3
29037748	18
14080201	8
7345337	20
4658362	16
7345340	8
7345341	18
7345342	6
7345343	7
27006145	10
7345346	13
13359307	9
14222198	16
13305417	8
7345352	12
4527305	18
14091127	6
23336146	13
23336148	10
23336154	10
18405583	18
13178081	3
11080930	8
20452581	22
8525031	7
8525033	14
23451858	6
14357743	10
27661552	16
10818802	17
10818803	15
6755572	11
10818807	18
14357754	9
2561280	9
2102529	10
14357763	7
11851990	16
19889298	8
14357773	8
11692946	26
10425620	15
23663893	9
20452630	4
14226712	3
988441	6
988443	18
30217501	5
