Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('ionizante', 'secundario', 'generar')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
descendente|1|1|157|331|0.006329113924050633|0.0030120481927710845|0.009341162116821717|10.271064046373477|-0.7391198171628715|-0.006904238035874009|
('esforzar', 'en', 'cardiología')|3|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('lo', 'xvi', 'juegos')|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('(', 'ila-cookgas', ')')|3|1|5|331|0.16666666666666666|0.0030120481927710845|0.16967871485943775|14.989882293829424|0.6968340112671447|0.11823789950215609|
urbano|1|2|1067|330|0.0018709073900841909|0.006024096385542169|0.00789500377562636|7.51279865683009|-1.578470166813695|-0.01246202792670769|
('a', 'riesgo')|2|1|41|331|0.023809523809523808|0.0030120481927710845|0.026821572002294892|12.18252737177182|-0.15745446451041253|-0.004223176256948816|
('de', 'seguridad')|2|11|348|321|0.03064066852367688|0.03313253012048193|0.06377319864415881|9.08700476072753|-1.0994334328076496|-0.07011438670647167|
('eficacia', 'de', 'los')|3|1|80|331|0.012345679012345678|0.0030120481927710845|0.015357727205116762|11.234994791665954|-0.4457921297084175|-0.0068463539182499035|
('adolescente', 'usuario', 'de')|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('a', 'meticilina')|2|1|190|331|0.005235602094240838|0.0030120481927710845|0.008247650287011923|9.997415966514831|-0.8223919389758685|-0.0067828011115306135|
('mismo', ';')|2|2|2|330|0.5|0.006024096385542169|0.5060240963855421|15.57484479455058|0.8748402616353163|0.4426902528757022|
('en', 'decúbito', 'lateral')|3|1|6|331|0.14285714285714285|0.0030120481927710845|0.14586919104991394|14.767489872492977|0.6291591757288059|0.09177494000519157|
('de', 'su')|2|4|2310|328|0.001728608470181504|0.012048192771084338|0.013776801241265842|6.39867164544309|-1.9175031330062309|-0.026417059542931384|
('pediatría', 'y', 'lo')|3|1|8|331|0.1111111111111111|0.0030120481927710845|0.11412315930388219|14.404919793108268|0.5188277608989731|0.05921026320835|
12|1|1|818|331|0.001221001221001221|0.0030120481927710845|0.0042330494137723055|7.897125152909571|-1.4615181939950856|-0.006186678734308456|
orgánico|1|1|324|331|0.003076923076923077|0.0030120481927710845|0.006088971269694161|9.230548886634763|-1.0557524249077885|-0.006428446183173467|
('y', 'adolescente')|2|2|918|330|0.002173913043478261|0.006024096385542169|0.00819800942902043|7.729354743606205|-1.5125713494469453|-0.012400074184832213|
('sitiar', 'de', 'ocurrencia')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
coherencia|1|1|139|331|0.007142857142857143|0.0030120481927710845|0.010154905335628227|10.445561777605613|-0.6860195127910663|-0.006966463210787076|
('adaptaciones', 'en')|2|1|0|331|1.0|0.0030120481927710845|1.0030120481927711|17.57484479455058|1.4834476515063626|1.4879158673241528|
('menisco', ':', 'experiencia')|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('atención', 'más')|2|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
electrocardiográfico|1|1|118|331|0.008403361344537815|0.0030120481927710845|0.0114154095373089|10.680027031242636|-0.6146708697753256|-0.0070167197091392085|
('flexible', 'en')|2|1|49|331|0.02|0.0030120481927710845|0.023012048192771084|11.930988604775855|-0.2339986407268105|-0.00538478799744829|
('protección', 'auditivo', '.')|3|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('el', 'acetato')|2|1|9|331|0.1|0.0030120481927710845|0.10301204819277109|14.252916699663219|0.47257265792201486|0.04868067741244852|
('de', 'uno', 'dispositivo')|3|1|31|331|0.03125|0.0030120481927710845|0.03426204819277109|12.57484479455058|-0.03807082317125403|-0.0013043843782319718|
siderúrgico|1|2|22|330|0.08333333333333333|0.006024096385542169|0.0893574297188755|12.989882293829424|0.08822662139609783|0.007883704120735649|
('uno', 'ciudad')|2|1|54|331|0.01818181818181818|0.0030120481927710845|0.021193866374589265|11.79348508102592|-0.2758414710705701|-0.005846147278439793|
('del', 'dispositivo', 'air-q')|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('lo', 'oxigenoterapia')|2|1|69|331|0.014285714285714285|0.0030120481927710845|0.01729776247848537|11.445561777605613|-0.38171581785554287|-0.006602829551545965|
('de', 'ampollar')|2|1|35|331|0.027777777777777776|0.0030120481927710845|0.03078982597054886|12.404919793108268|-0.08977962897207377|-0.0027642991517505978|
('virus', 'de', 'lo')|3|1|3914|331|0.0002554278416347382|0.0030120481927710845|0.003267476034405823|5.640048202372177|-2.1483550497974186|-0.007019698638607794|
comparirción|1|1|515|331|0.001937984496124031|0.0030120481927710845|0.0049500326888951155|8.563617539127327|-1.258702098222629|-0.006230616531782884|
('implantación', 'de')|2|1|164|331|0.006060606060606061|0.0030120481927710845|0.009072654253377145|10.208522580304765|-0.7581514163742651|-0.006878445672471883|
('hepatitis', 'b', 'y')|3|1|207|331|0.004807692307692308|0.0030120481927710845|0.007819740500463392|9.874405076409488|-0.859824607352232|-0.006723605305407282|
('el', 'paciente', 'crítico')|3|1|170|331|0.005847953216374269|0.0030120481927710845|0.008860001409145352|10.156992279664683|-0.7738322772601802|-0.006856155066967354|
('rendimiento', 'en')|2|1|29|331|0.03333333333333333|0.0030120481927710845|0.03634538152610442|12.667954198942061|-0.009737287381680686|-0.0003539054249165069|
('conjunto', 'sobrar', 'fotoprotección')|3|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('sangrar', 'arterial')|2|1|17|331|0.05555555555555555|0.0030120481927710845|0.05856760374832664|13.404919793108268|0.21452406596344967|0.012564160489827206|
('proseal', '.')|2|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('(', '2', ')')|3|1|70|331|0.014084507042253521|0.0030120481927710845|0.017096555235024607|11.425097675045897|-0.3879431198780039|-0.006632490977042066|
('rayo', 'x')|2|1|71|331|0.013888888888888888|0.0030120481927710845|0.016900937081659972|11.404919793108268|-0.3940833239075972|-0.006660377462293727|
('político', 'regulatorias', ':')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('mascarillo', 'air-q', '(')|3|1|5|331|0.16666666666666666|0.0030120481927710845|0.16967871485943775|14.989882293829424|0.6968340112671447|0.11823789950215609|
('lo', 'morbilidad', '.')|3|1|16|331|0.058823529411764705|0.0030120481927710845|0.06183557760453579|13.487381953300241|0.2396176060022321|0.014816893071364103|
('fundir', 'lo')|2|2|2|330|0.5|0.006024096385542169|0.5060240963855421|15.57484479455058|0.8748402616353163|0.4426902528757022|
('el', 'diagnóstico', 'y')|3|1|1001|331|0.000998003992015968|0.0030120481927710845|0.004010052184787052|7.606178001355372|-1.5500544872439943|-0.006215799383111753|
('unooo', 'colisión', 'entrar')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('hipoacusia', 'neurosensorial')|2|1|88|331|0.011235955056179775|0.0030120481927710845|0.014248003248950859|11.099111363584182|-0.4871419589542063|-0.006940800213879817|
('tras', 'anestesiar')|2|1|39|331|0.025|0.0030120481927710845|0.028012048192771085|12.252916699663219|-0.13603473194903198|-0.0038106114672469805|
('infantil', 'seguro')|2|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('lesiones', 'abdominal')|2|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('los', 'unidades')|2|1|53|331|0.018518518518518517|0.0030120481927710845|0.0215305667112896|11.819957292387112|-0.26778587934024534|-0.0057655817394765|
('revisión', 'fisiopatológico')|2|1|9|331|0.1|0.0030120481927710845|0.10301204819277109|14.252916699663219|0.47257265792201486|0.04868067741244852|
('enzimáticamente', 'lo', 'lesión')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('influenza', 'aviar')|2|1|18|331|0.05263157894736842|0.0030120481927710845|0.055643627140139505|13.326917281106995|0.19078761334720976|0.010616114820049243|
('de', 'boxeo')|2|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
gafo|1|1|13|331|0.07142857142857142|0.0030120481927710845|0.0744406196213425|13.767489872492977|0.32485548079328247|0.024182443277641075|
('colágeno', 'povidona', 'en')|3|1|5|331|0.16666666666666666|0.0030120481927710845|0.16967871485943775|14.989882293829424|0.6968340112671447|0.11823789950215609|
('mecánico', '.')|2|1|232|331|0.004291845493562232|0.0030120481927710845|0.007303893686333316|9.7106586498963|-0.9096532499726829|-0.006644010629228061|
('por', 'puerto')|2|1|25|331|0.038461538461538464|0.0030120481927710845|0.04147358665430955|12.874405076409488|0.05308647745433834|0.0022016866228745514|
('anestésico', 'perioperatorio')|2|1|6|331|0.14285714285714285|0.0030120481927710845|0.14586919104991394|14.767489872492977|0.6291591757288059|0.09177494000519157|
('de', 'los', 'intervención')|3|1|109|331|0.00909090909090909|0.0030120481927710845|0.012102957283680174|10.79348508102592|-0.5801451660060936|-0.007021472162505294|
('300', 'paciente')|2|1|43|331|0.022727272727272728|0.0030120481927710845|0.02573932092004381|12.115413175913282|-0.17787756229279217|-0.004578447660329262|
('con', 'el')|2|1|4166|331|0.00023998080153587713|0.0030120481927710845|0.0032520289943069615|5.550051409848031|-2.1757414062948617|-0.007075574137385093|
('zona', 'urbano')|2|1|85|331|0.011627906976744186|0.0030120481927710845|0.01463995516951527|11.148580039848483|-0.47208845798341037|-0.0069113538609227206|
('de', 'granjero')|2|1|9|331|0.1|0.0030120481927710845|0.10301204819277109|14.252916699663219|0.47257265792201486|0.04868067741244852|
('al', 'látex')|2|4|74|328|0.05128205128205128|0.012048192771084338|0.06333024405313561|11.289442575688332|-0.42922346784935667|-0.027182826972232964|
('perfilar', 'de')|2|1|22|331|0.043478260869565216|0.0030120481927710845|0.0464903090623363|13.051282838493567|0.10691103400844991|0.0049703270132267835|
('uno', 'dieta', 'hiperproteica')|3|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('inmunodeficiencia', 'adquirir', ':')|3|1|14|331|0.06666666666666667|0.0030120481927710845|0.06967871485943775|13.667954198942061|0.2945664075538427|0.020525008719113134|
algunas|1|2|944|330|0.0021141649048625794|0.006024096385542169|0.008138261290404748|7.6891484212111845|-1.524806281911519|-0.012409271939446504|
('sobrar', 'mobiliario', 'infantil')|3|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
fe|1|1|274|331|0.0036363636363636364|0.0030120481927710845|0.006648411829134721|9.471556986138559|-0.982412769719395|-0.0065314846792954295|
('olímpico', 'comprobar')|2|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('de', 'cascar', 'en')|3|3|7|329|0.3|0.009036144578313253|0.30903614457831324|14.252916699663219|0.47257265792201486|0.14604203223734555|
(',', 'sino')|2|1|13|331|0.07142857142857142|0.0030120481927710845|0.0744406196213425|13.767489872492977|0.32485548079328247|0.024182443277641075|
('en', 'cardiología', 'intervencionista')|3|2|39|330|0.04878048780487805|0.006024096385542169|0.05480458419042022|12.217292789932497|-0.14687521930814026|-0.008049435322059406|
('en', 'uno', 'modelor')|3|1|21|331|0.045454545454545456|0.0030120481927710845|0.04846659364731654|13.115413175913282|0.12642613264273128|0.006127443997196998|
('de', 'creutzfeldt-jakob', 'esporádico')|3|1|13|331|0.07142857142857142|0.0030120481927710845|0.0744406196213425|13.767489872492977|0.32485548079328247|0.024182443277641075|
('de', 'fluoroscopia', 'en')|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
judo|1|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
(':', 'delegación')|2|2|10|330|0.16666666666666666|0.006024096385542169|0.17269076305220882|13.989882293829424|0.3925303163316213|0.06778635984843258|
('grupo', 'de')|2|1|2430|331|0.00041135335252982314|0.0030120481927710845|0.0034234015453009077|6.3275106165218515|-1.9391576970423774|-0.006638515456637024|
('medicar-deprotivos', '.')|2|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
