Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('vejiga', 'retráctil')|2|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9358322335998632|0.3127412092410673|
('nuevos', 'métodos', 'para')|3|1|1|1173|0.5|0.0008517887563884157|0.5008517887563884|16.57484479455058|1.1449970718259201|0.573473831544839|
('nasal', ':', 'reconstrucción')|3|1|3|1173|0.25|0.0008517887563884157|0.2508517887563884|15.57484479455058|0.7874274191247749|0.19752757660327616|
('y', 'vía')|2|1|98|1173|0.010101010101010102|0.0008517887563884157|0.010952798857398518|10.94548817447097|-0.8678900197468422|-0.00950582481663079|
('para', 'reparar')|2|1|1|1173|0.5|0.0008517887563884157|0.5008517887563884|16.57484479455058|1.1449970718259201|0.573473831544839|
('seguimiento', 'a', 'largar')|3|2|231|1172|0.008583690987124463|0.0017035775127768314|0.010287268499901294|9.7106586498963|-1.3094275839941278|-0.013470433137724648|
('al', 'artículo', '«')|3|1|49|1173|0.02|0.0008517887563884157|0.020851788756388417|11.930988604775855|-0.5155049731458945|-0.010749200802905876|
avasculor|1|2|21|1172|0.08695652173913043|0.0017035775127768314|0.08866009925190727|13.051282838493567|-0.11492175307235608|-0.010188974033598268|
('en', 'el', 'adulto')|3|1|664|1173|0.0015037593984962407|0.0008517887563884157|0.002355548154884656|8.197634264162028|-1.8504391881294964|-0.004358798615324696|
('enfermedad', 'de', '«')|3|1|1|1173|0.5|0.0008517887563884157|0.5008517887563884|16.57484479455058|1.1449970718259201|0.573473831544839|
tomar|1|1|458|1173|0.002178649237472767|0.0008517887563884157|0.003030437993861183|8.732494451136771|-1.6591894168292673|-0.005028070647771791|
('adverso', 'entrar', 'el')|3|1|6|1173|0.14285714285714285|0.0008517887563884157|0.14370893161353127|14.767489872492977|0.4987418000380768|0.07167365123448147|
('lo', 'formación', 'del')|3|1|59|1173|0.016666666666666666|0.0008517887563884157|0.017518455423055083|11.667954198942061|-0.6095580942883366|-0.010678516302552633|
('en', 'cirugía', 'mamario')|3|1|8|1173|0.1111111111111111|0.0008517887563884157|0.11196289986749952|14.404919793108268|0.36909774267265966|0.041325253604179095|
(':', 'pasar', ',')|3|2|72|1172|0.02702702702702703|0.0017035775127768314|0.02873060453980386|11.365391428921631|-0.7177453588848384|-0.02062125806639989|
