Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('en', '6.783')|2|1|7|972|0.125|0.0010277492291880781|0.12602774922918808|14.57484479455058|0.30682643898164075|0.038668645508862995|
('la', 'gastroenterología')|2|1|15|972|0.0625|0.0010277492291880781|0.06352774922918808|13.57484479455058|-0.02242960217632377|-0.0014249021423679478|
('diagnóstico', 'diferencial')|2|2|788|971|0.002531645569620253|0.0020554984583761563|0.0045871440279964095|7.949135951486115|-1.8747282245510826|-0.00859964837936581|
('del', 'título')|2|1|17|972|0.05555555555555555|0.0010277492291880781|0.05658330478474363|13.404919793108268|-0.07837843544498088|-0.004434910901334707|
('cayetano', 'heredia', '.')|3|1|41|972|0.023809523809523808|0.0010277492291880781|0.024837273038711888|12.18252737177182|-0.48085852483571817|-0.011943214474336954|
('programar', 'ampliar', 'de')|3|1|13|972|0.07142857142857142|0.0010277492291880781|0.0724563206577595|13.767489872492977|0.04099995353555714|0.0029707057803255686|
(',', '1982-1984', '.')|3|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('lo', 'educación', 'médico')|3|1|46|972|0.02127659574468085|0.0010277492291880781|0.02230434497386893|12.020255942872943|-0.5342873731080088|-0.01191692988498325|
('más', 'frecuente', 'de')|3|1|20|972|0.047619047619047616|0.0010277492291880781|0.048646796848235696|13.18252737177182|-0.15160248367775367|-0.007374975225159651|
('de', 'uno', 'sistema')|3|3|260|970|0.011406844106463879|0.003083247687564234|0.014490091794028112|9.535925805258278|-1.3522680791484345|-0.019594488596994888|
('del', 'hospital')|2|2|1414|971|0.0014124293785310734|0.0020554984583761563|0.0034679278369072297|7.107239244467583|-2.151927801367931|-0.007462730325378419|
('sobrar', 'pediculosis', 'capitis')|3|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('en', '1988', 'en')|3|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('infeccioso', 'desatender')|2|1|5|972|0.16666666666666666|0.0010277492291880781|0.16769441589585474|14.989882293829424|0.44348004292629445|0.07436912675999353|
('poey', '1860')|2|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('tratamiento', 'específico', 'de')|3|1|13|972|0.07142857142857142|0.0010277492291880781|0.0724563206577595|13.767489872492977|0.04099995353555714|0.0029707057803255686|
algoritmo|1|1|256|972|0.0038910505836575876|0.0010277492291880781|0.0049187998128456655|9.569220245356702|-1.3413056836090567|-0.006597614145505055|
tendencias|1|1|437|972|0.00228310502283105|0.0010277492291880781|0.003310854252019128|8.800057734949407|-1.5945570867928842|-0.005279346110895454|
('tuberculosis', 'en', 'cuba')|3|4|17|969|0.19047619047619047|0.0041109969167523125|0.19458718739294278|13.18252737177182|-0.15160248367775367|-0.029499900900638604|
('dimensión', 'social')|2|1|7|972|0.125|0.0010277492291880781|0.12602774922918808|14.57484479455058|0.30682643898164075|0.038668645508862995|
('de', 'toxocara', 'canis')|3|2|6|971|0.25|0.0020554984583761563|0.25205549845837616|14.57484479455058|0.30682643898164075|0.07733729101772599|
('letal', 'de')|2|2|2|971|0.5|0.0020554984583761563|0.5020554984583762|15.57484479455058|0.6360824801396052|0.31934870662712966|
('condicionar', 'tropical', 'de')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
(':', 'revisión')|2|3|1677|970|0.0017857142857142857|0.003083247687564234|0.00486896197327852|6.860599276884457|-2.23313550068568|-0.010873051834016864|
('pez', 'larvívoros', 'del')|3|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
implicación|1|3|1166|970|0.0025662959794696323|0.003083247687564234|0.0056495436670338664|7.383785580018924|-2.0608732497275546|-0.01164299341655781|
('educativo', 'breve')|2|1|12|972|0.07692307692307693|0.0010277492291880781|0.07795082615226501|13.874405076409488|0.0762024303167041|0.0059400423979974895|
('cienfuegos', ',', 'cuba')|3|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
('estar', 'trujillo', ',')|3|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('closificar', 'de', 'bajar')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('cubano', 'a')|2|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
('atención', 'al')|2|2|223|971|0.008888888888888889|0.0020554984583761563|0.010944387347265045|9.761063603333543|-1.2781400990391516|-0.013988460327956182|
('conocimiento', 'en', 'medicinar')|3|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
porqué|1|1|23|972|0.041666666666666664|0.0010277492291880781|0.042694415895854744|12.989882293829424|-0.21503203938963458|-0.009180667320634878|
('baciloscopia', 'en', 'el')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
